|CHO|Workgroup|InsurerClaimOwner|DateInvoiceWasUploaded|OriginalTotalToPayAmount|SettledAmount|DateclaimmovedtoInvoicePaymentLogged|DaysToPayclaim|NooftimesclaimwentintoContestedInvoiceReferredToInsurer|NooftimesclaimwentintoContestedInvoiceReferredToCHO|OriginalHireGross|CurrentHireGross|OriginalRepairGross|CurrentRepairGross|OriginalEngineerFeeGross|CurrentEngineerFeeGross|OriginalTotalLossFeeGross|CurrentTotalLossFeeGross|OriginalStorageRecoveryGross|CurrentStorageRecoveryGross|OriginalHireDays|CurrentHireDays|TotalPenaltyChargeAmount|InvoiceSavingRule|BREfailures,,,,,,,,,,,,,
120|5|2|44|21/09/2015 16:25|2854.26|2080.62|15/10/2015 07:01|23.6|2.0|2.0|1693.04|919.4|1101.22|1101.22|60|60|0.0|0.0|0.0|0.0|21|11|0.0|64.0|022,56,64,,,,,,,,,,,
121|7|2|25|23/02/2016 12:03|2496.35|2496.35|07/03/2016 08:15|12.8|1.0|1.0|2496.35|2496.35|0.0|0.0|0|0|0.0|0.0|0.0|0.0|51|51|0.0||003,6,21,999,,,,,,,,,,
122|3|1|36|09/07/2015 16:17|592.18|592.18|22/07/2015 07:31|12.6|||592.18|592.18|0.0|0.0|0|0|0.0|0.0|0.0|0.0|12|12|0.0||040,,,,,,,,,,,,,
123|3|2|18|02/07/2015 11:01|272.64|272.64|22/07/2015 07:36|19.9|||272.64|272.64|0.0|0.0|0|0|0.0|0.0|0.0|0.0|5|5|0.0||040,,,,,,,,,,,,,
124|3|2|58|08/06/2015 10:31|0.0|1418.93|02/07/2015 07:07|23.9|1.0|1.0|1418.83|1418.93|0.0|0.0|0|0|0.0|0.0|0.0|0.0|16|16|0.0||002,40,,,,,,,,,,,,
125|3|2|25|18/02/2016 16:36|678.06|596.48|07/03/2016 08:20|17.7|1.0|1.0|678.06|596.48|0.0|0.0|0|0|0.0|0.0|0.0|0.0|14|12|0.0|56.0|056,,,,,,,,,,,,,
126|3|2|25|19/10/2015 17:20|515.24|472.44|07/03/2016 08:25|139.6|2.0|2.0|515.24|472.44|0.0|0.0|0|0|0.0|0.0|0.0|0.0|11|10|0.0|56.0|056,,,,,,,,,,,,,
127|3|2|67|01/03/2016 11:16|1271.28|1271.28|07/03/2016 08:28|5.9|||1271.28|1271.28|0.0|0.0|0|0|0.0|0.0|0.0|0.0|10|10|0.0||021,999,56,,,,,,,,,,,
128|5|2|39|10/02/2016 08:22|6061.55|3916.25|07/03/2016 08:34|26.0|2.0|2.0|2964.42|1563.12|2293.13|2293.13|60|60|0.0|0.0|0.0|0.0|31|16|0.0|20.0|012,55,3,20,22,23,87,24,,,,,,
129|7|1|36|16/06/2015 12:34|1335.89|717.1|23/06/2015 06:32|6.7|2.0|2.0|1231.25|612.46|0.0|0.0|0|0|0.0|0.0|104.64|104.64|26|26|0.0|3.0|003,7,70,,,,,,,,,,,
130|4|2|22|20/11/2015 12:51|630.05|558.04|07/03/2016 08:38|107.8|1.0|1.0|630.05|558.04|0.0|0.0|0|0|0.0|0.0|0.0|0.0|12|12|0.0|31.0|031,,,,,,,,,,,,,
131|3|2|25|26/02/2016 09:51|734.08|617.9|07/03/2016 08:50|10.0|1.0|1.0|734.08|617.9|0.0|0.0|0|0|0.0|0.0|0.0|0.0|12|10|0.0|56.0|056,,,,,,,,,,,,,
132|3|2|25|29/02/2016 16:57|4227.82|4227.82|07/03/2016 08:38|6.7|1.0|1.0|1560.23|1560.23|2607.59|2607.59|60|60|0.0|0.0|0.0|0.0|13|13|0.0||041,56,90,,,,,,,,,,,
133|3|2|25|15/02/2016 15:10|0.0|1139.09|07/03/2016 08:52|20.7|1.0|1.0|1139.09|1139.09|0.0|0.0|0|0|0.0|0.0|0.0|0.0|24|24|0.0||021,56,,,,,,,,,,,,
134|7|2|25|05/02/2016 08:36|242.74|76.88|07/03/2016 08:40|31.0|6.0|6.0|0.0|0.0|242.74|75.0|0|0|0.0|0.0|0.0|0.0|1|1|1.88|21.0|021,999,56,,,,,,,,,,,
135|3|1|70|29/02/2016 17:09|2463.85|2463.85|07/03/2016 08:47|6.7|||2463.85|2463.85|0.0|0.0|0|0|0.0|0.0|0.0|0.0|21|21|0.0||003,,,,,,,,,,,,,
136|3|2|59|16/02/2016 16:46|291.9|240.92|07/03/2016 08:53|19.7|2.0|2.0|291.9|240.92|0.0|0.0|0|0|0.0|0.0|0.0|0.0|5|4|0.0|56.0|056,,,,,,,,,,,,,
137|4|8|0|03/03/2016 10:27|1505.14|1505.14|07/03/2016 08:49|3.9|||1505.14|1505.14|0.0|0.0|0|0|0.0|0.0|0.0|0.0|32|32|0.0||003,,,,,,,,,,,,,
138|3|2|67|17/02/2016 15:08|2606.09|2606.09|07/03/2016 08:54|18.7|||0.0|0.0|2546.09|2546.09|60|60|0.0|0.0|0.0|0.0|1|1|0.0||041,56,90,,,,,,,,,,,
139|4|2|25|05/01/2016 16:29|2671.92|1748.42|07/03/2016 08:59|61.7|2.0|2.0|2671.92|1748.42|0.0|0.0|0|0|0.0|0.0|0.0|0.0|14|14|0.0|45.0|032,2,45,,,,,,,,,,,
140|3|2|25|16/02/2016 16:46|983.35|983.35|07/03/2016 08:56|19.7|1.0|1.0|983.35|983.35|0.0|0.0|0|0|0.0|0.0|0.0|0.0|15|15|0.0||056,,,,,,,,,,,,,
141|3|2|71|30/06/2015 16:44|2034.7|2034.7|03/07/2015 07:08|2.6|||2034.7|2034.7|0.0|0.0|0|0|0.0|0.0|0.0|0.0|33|33|0.0||003,40,,,,,,,,,,,,
142|3|1|12|18/06/2015 16:09|363.94|363.94|23/06/2015 06:35|4.6|||363.94|363.94|0.0|0.0|0|0|0.0|0.0|0.0|0.0|7|7|0.0||040,,,,,,,,,,,,,
143|3|2|59|08/09/2015 13:35|1842.17|1842.17|23/09/2015 06:54|14.7|||1842.17|1842.17|0.0|0.0|0|0|0.0|0.0|0.0|0.0|42|42|0.0||003,6,,,,,,,,,,,,
144|7|2|25|23/02/2016 12:03|8296.56|7931.37|07/03/2016 09:23|12.9|1.0|1.0|570.53|205.34|7444.63|7444.63|60|60|0.0|0.0|221.4|221.4|11|3|0.0|65.0|023,21,64,65,,,,,,,,,,
145|7|1|12|17/08/2015 11:50|3025.91|3025.91|18/08/2015 08:37|0.9|||1181.77|1181.77|1784.14|1784.14|60|60|0.0|0.0|0.0|0.0|9|9|0.0||023,44,,,,,,,,,,,,
146|5|1|10|10/09/2015 08:31|7079.15|5904.69|25/09/2015 07:15|14.9|2.0|2.0|3591.79|2417.33|3427.36|3427.36|60|60|0.0|0.0|0.0|0.0|24|16|0.0|56.0|003,20,56,22,,,,,,,,,,
147|3|2|3|18/06/2015 16:09|2114.77|2114.77|03/07/2015 07:09|14.6|||588.53|588.53|1466.24|1466.24|60|60|0.0|0.0|0.0|0.0|14|14|0.0||023,40,41,90,,,,,,,,,,
148|3|1|70|03/06/2015 11:56|6061.74|6579.9|03/07/2015 07:12|29.8|2.0|2.0|6061.74|5848.8|0.0|0.0|0|0|0.0|0.0|0.0|0.0|35|35|731.1|40.0|003,40,,,,,,,,,,,,
149|3|1|17|12/06/2015 11:36|778.62|778.62|18/06/2015 06:42|5.8|||778.62|778.62|0.0|0.0|0|0|0.0|0.0|0.0|0.0|15|15|0.0||040,,,,,,,,,,,,,
150|3|1|6|14/07/2015 15:56|799.44|799.44|15/07/2015 07:40|0.7|||799.44|799.44|0.0|0.0|0|0|0.0|0.0|0.0|0.0|20|20|0.0||040,,,,,,,,,,,,,
151|3|1|64|16/06/2015 16:17|2504.53|2504.53|24/06/2015 07:33|7.6|||1234.75|1234.75|1209.78|1209.78|60|60|0.0|0.0|0.0|0.0|24|24|0.0||001,3,23,40,41,21,999,90,,,,,,
152|3|1|12|19/06/2015 16:21|1433.32|1433.32|23/06/2015 06:35|3.6|||451.58|451.58|921.73|921.73|60|60|0.0|0.0|0.0|0.0|8|8|0.0||040,41,90,,,,,,,,,,,
153|3|2|3|09/06/2015 16:18|1002.25|1002.25|23/06/2015 06:38|13.6|||1002.25|1002.25|0.0|0.0|0|0|0.0|0.0|0.0|0.0|21|21|0.0||040,,,,,,,,,,,,,
154|3|2|67|01/03/2016 11:17|1063.7|1063.7|07/03/2016 09:32|5.9|||1063.7|1063.7|0.0|0.0|0|0|0.0|0.0|0.0|0.0|27|27|0.0||003,21,999,,,,,,,,,,,
155|3|1|17|24/06/2015 15:43|1176.96|1176.96|26/06/2015 06:50|1.6|||1176.96|1176.96|0.0|0.0|0|0|0.0|0.0|0.0|0.0|30|30|0.0||003,40,,,,,,,,,,,,
156|3|1|36|18/06/2015 16:09|582.83|582.83|23/06/2015 06:38|4.6|||582.83|582.83|0.0|0.0|0|0|0.0|0.0|0.0|0.0|11|11|0.0||040,,,,,,,,,,,,,
157|3|1|70|03/06/2015 12:14|1944.11|1944.11|11/06/2015 06:38|7.8|||843.17|843.17|1040.94|1040.94|60|60|0.0|0.0|0.0|0.0|16|16|0.0||001,40,41,21,999,90,,,,,,,,
158|3|1|12|19/06/2015 16:32|2073.62|2073.62|02/07/2015 07:12|12.6|1.0|1.0|0.0|0.0|2013.62|2013.62|60|60|0.0|0.0|0.0|0.0|1|1|0.0||023,41,90,,,,,,,,,,,
159|5|1|36|02/03/2016 16:26|1551.9|1262.01|07/03/2016 09:42|4.7|1.0|1.0|459.98|362.09|839.92|839.92|60|60|0.0|0.0|0.0|0.0|8|6|0.0|56.0|055,12,20,22,56,,,,,,,,,
160|4|2|13|26/06/2015 11:26|0.0|2783.28|03/07/2015 07:16|6.8|||2783.28|2783.28|0.0|0.0|0|0|0.0|0.0|0.0|0.0|60|60|0.0||003,7,,,,,,,,,,,,
161|7|1|36|11/06/2015 11:44|2411.38|2325.49|18/06/2015 06:44|6.8|1.0|1.0|796.07|710.18|1555.31|1555.31|60|60|0.0|0.0|0.0|0.0|17|17|0.0|1.0|023,1,,,,,,,,,,,,
162|3|1|36|12/06/2015 12:00|60.0|60.0|16/06/2015 07:07|3.8|||0.0|0.0|0.0|0.0|60|60|0.0|0.0|0.0|0.0|1|1|0.0||090,,,,,,,,,,,,,
163|3|2|71|22/06/2015 15:59|1062.9|1062.9|24/06/2015 07:41|1.7|||1062.9|1062.9|0.0|0.0|0|0|0.0|0.0|0.0|0.0|10|10|0.0||040,,,,,,,,,,,,,
164|3|1|12|04/03/2016 13:27|792.17|792.17|07/03/2016 09:51|2.9|||792.17|792.17|0.0|0.0|0|0|0.0|0.0|0.0|0.0|13|13|0.0||056,,,,,,,,,,,,,
165|7|1|10|29/07/2015 11:44|1046.15|1046.15|07/08/2015 07:31|8.8|||454.63|454.63|531.52|531.52|60|60|0.0|0.0|0.0|0.0|7|7|0.0||031,66,,,,,,,,,,,,
166|3|1|10|12/06/2015 15:24|2436.3|2436.3|01/07/2015 06:53|18.6|||0.0|0.0|2376.3|2376.3|60|60|0.0|0.0|0.0|0.0|1|1|0.0||023,41,90,,,,,,,,,,,
167|3|1|64|19/08/2015 16:40|821.1|717.54|17/09/2015 07:00|28.6|1.0|1.0|821.1|717.54|0.0|0.0|0|0|0.0|0.0|0.0|0.0|15|13|0.0|56.0|056,,,,,,,,,,,,,
168|3|1|6|21/07/2015 16:06|472.44|472.44|07/08/2015 07:44|16.7|||472.44|472.44|0.0|0.0|0|0|0.0|0.0|0.0|0.0|10|10|0.0||040,,,,,,,,,,,,,
169|3|1|9|15/01/2016 16:49|1610.74|1316.48|07/03/2016 09:47|51.7|1.0|1.0|1610.74|1170.2|0.0|0.0|0|0|0.0|0.0|0.0|0.0|32|23|146.28|3.0|003,,,,,,,,,,,,,
170|4|2|25|13/11/2015 16:01|2671.92|2108.88|07/03/2016 10:03|114.8|1.0|1.0|2671.92|2108.88|0.0|0.0|0|0|0.0|0.0|0.0|0.0|14|11|0.0|56.0|031,63,56,,,,,,,,,,,
171|3|1|70|02/09/2015 16:05|3957.43|3957.43|11/09/2015 06:52|8.6|||1613.94|1613.94|2283.49|2283.49|60|60|0.0|0.0|0.0|0.0|15|15|0.0||090,,,,,,,,,,,,,
172|7|1|21|08/06/2015 10:15|1256.1|1256.1|11/06/2015 06:45|2.9|||1114.5|1114.5|0.0|0.0|60|60|0.0|0.0|81.6|81.6|25|25|0.0||003,,,,,,,,,,,,,
173|5|1|34|04/06/2015 16:52|3228.84|3228.84|24/06/2015 07:47|19.6|||2059.2|2059.2|1109.64|1109.64|60|60|0.0|0.0|0.0|0.0|14|14|0.0||020,22,,,,,,,,,,,,
174|3|1|17|28/05/2015 15:16|326.02|271.68|24/06/2015 07:51|26.7|1.0|1.0|326.02|271.68|0.0|0.0|0|0|0.0|0.0|0.0|0.0|2|2|0.0|40.0|040,,,,,,,,,,,,,
175|3|2|67|09/06/2015 16:19|643.66|643.66|18/06/2015 06:46|8.6|||643.66|643.66|0.0|0.0|0|0|0.0|0.0|0.0|0.0|14|14|0.0||040,,,,,,,,,,,,,
176|5|1|37|24/09/2015 16:36|2796.54|1463.89|15/10/2015 07:07|20.6|2.0|2.0|2736.54|1463.89|0.0|0.0|60|0|0.0|0.0|0.0|0.0|55|29|0.0|56.0|056,3,20,22,87,,,,,,,,,
177|3|1|38|21/07/2015 16:06|795.54|795.54|22/07/2015 07:39|0.6|||795.54|795.54|0.0|0.0|0|0|0.0|0.0|0.0|0.0|13|13|0.0||040,,,,,,,,,,,,,
178|3|1|70|17/07/2015 15:27|270.91|270.91|22/07/2015 07:41|4.7|||270.91|270.91|0.0|0.0|0|0|0.0|0.0|0.0|0.0|6|6|0.0||040,,,,,,,,,,,,,
179|3|1|9|29/05/2015 16:40|562.2|562.2|16/06/2015 07:18|17.6|||562.2|562.2|0.0|0.0|0|0|0.0|0.0|0.0|0.0|10|10|0.0||040,56,,,,,,,,,,,,
180|3|2|16|28/05/2015 15:16|0.0|4084.16|18/06/2015 06:47|20.6|1.0|1.0|589.32|589.32|3434.84|3434.84|60|60|0.0|0.0|0.0|0.0|10|10|0.0||023,40,41,90,,,,,,,,,,
181|3|1|68|09/06/2015 16:18|191.24|191.24|23/06/2015 06:40|13.6|||191.24|191.24|0.0|0.0|0|0|0.0|0.0|0.0|0.0|3|3|0.0||040,,,,,,,,,,,,,
182|7|2|67|17/12/2015 10:46|2691.64|2691.64|24/12/2015 07:17|6.9|||855.21|855.21|1786.43|1786.43|50|50|0.0|0.0|0.0|0.0|21|21|0.0||023,,,,,,,,,,,,,
183|3|1|6|05/10/2015 17:47|1970.58|1970.58|20/10/2015 06:37|14.5|1.0|1.0|1970.58|1970.58|0.0|0.0|0|0|0.0|0.0|0.0|0.0|45|45|0.0||003,56,,,,,,,,,,,,
184|3|2|25|28/09/2015 17:04|2174.16|2174.16|15/10/2015 07:10|16.6|||2114.16|2114.16|0.0|0.0|60|60|0.0|0.0|0.0|0.0|45|45|0.0||003,90,,,,,,,,,,,,
185|6|1|65|22/06/2015 13:45|1966.38|1966.38|24/06/2015 07:57|1.8|||1966.38|1966.38|0.0|0.0|0|0|0.0|0.0|0.0|0.0|15|15|0.0||002,20,22,,,,,,,,,,,
186|5|1|37|16/07/2015 16:31|485.81|485.81|21/07/2015 06:24|4.6|||485.81|485.81|0.0|0.0|0|0|0.0|0.0|0.0|0.0|8|8|0.0||087,,,,,,,,,,,,,
187|3|2|22|12/06/2015 11:36|506.64|506.64|18/06/2015 06:47|5.8|||506.64|506.64|0.0|0.0|0|0|0.0|0.0|0.0|0.0|8|8|0.0||040,56,,,,,,,,,,,,
188|4|1|64|06/07/2015 11:34|2078.93|2078.93|14/07/2015 07:12|7.8|||445.92|445.92|1573.01|1573.01|60|60|0.0|0.0|0.0|0.0|10|10|0.0||023,,,,,,,,,,,,,
189|3|1|70|12/06/2015 11:36|665.76|562.2|08/07/2015 07:21|25.8|1.0|1.0|665.76|562.2|0.0|0.0|0|0|0.0|0.0|0.0|0.0|12|10|0.0|56.0|040,56,,,,,,,,,,,,
190|3|1|12|15/09/2015 13:13|1988.8|1988.8|18/09/2015 08:04|2.8|1.0|1.0|1988.8|1988.8|0.0|0.0|0|0|0.0|0.0|0.0|0.0|20|20|0.0||003,56,,,,,,,,,,,,
191|3|2|22|09/06/2015 16:20|596.16|596.16|18/06/2015 06:52|8.6|||596.16|596.16|0.0|0.0|0|0|0.0|0.0|0.0|0.0|10|10|0.0||040,,,,,,,,,,,,,
192|7|1|9|31/07/2015 11:04|3741.77|3928.94|22/09/2015 07:01|52.8|||951.22|951.22|2730.55|2730.55|60|60|0.0|0.0|0.0|0.0|16|16|187.17||023,,,,,,,,,,,,,
193|3|1|17|25/09/2015 11:29|1494.24|1494.24|06/10/2015 06:52|10.8|||1494.24|1494.24|0.0|0.0|0|0|0.0|0.0|0.0|0.0|28|28|0.0||003,,,,,,,,,,,,,
194|7|2|46|01/09/2015 11:54|1751.87|1751.87|22/09/2015 07:05|20.8|||368.03|368.03|1323.84|1323.84|60|60|0.0|0.0|0.0|0.0|7|7|0.0||023,,,,,,,,,,,,,
195|3|1|12|27/05/2015 15:31|315.24|315.24|28/05/2015 07:51|0.7|||315.24|315.24|0.0|0.0|0|0|0.0|0.0|0.0|0.0|5|5|0.0||040,,,,,,,,,,,,,
196|3|1|38|09/06/2015 16:18|600.85|600.85|18/06/2015 06:52|8.6|||600.85|600.85|0.0|0.0|0|0|0.0|0.0|0.0|0.0|13|13|0.0||040,,,,,,,,,,,,,
197|3|1|70|29/02/2016 17:05|3574.28|3574.28|07/03/2016 10:24|6.7|||791.47|791.47|2722.81|2722.81|60|60|0.0|0.0|0.0|0.0|14|14|0.0||023,41,90,,,,,,,,,,,
198|3|2|22|08/06/2015 10:31|2349.8|2349.8|18/06/2015 06:55|9.9|||777.29|777.29|1512.52|1512.52|60|60|0.0|0.0|0.0|0.0|19|19|0.0||023,40,41,90,,,,,,,,,,
199|3|7|31|09/07/2015 09:18|344.03|344.03|03/08/2015 08:01|24.9|||344.03|344.03|0.0|0.0|0|0|0.0|0.0|0.0|0.0|7|7|0.0||040,,,,,,,,,,,,,
200|3|1|12|08/06/2015 10:32|1835.48|1835.48|11/06/2015 06:47|2.8|1.0|1.0|784.92|784.92|990.56|990.56|60|60|0.0|0.0|0.0|0.0|14|14|0.0||040,41,90,,,,,,,,,,,
201|3|8|24|29/01/2016 14:21|2707.35|2652.17|07/03/2016 10:20|37.8|4.0|4.0|951.22|896.04|1696.13|1696.13|60|60|0.0|0.0|0.0|0.0|16|15|0.0|41.0|023,41,90,,,,,,,,,,,
202|3|1|12|19/06/2015 16:22|2406.5|2406.5|23/06/2015 06:45|3.6|||488.04|488.04|1858.46|1858.46|60|60|0.0|0.0|0.0|0.0|10|10|0.0||023,40,41,90,,,,,,,,,,
203|3|2|41|25/08/2015 14:59|1385.73|1385.73|11/09/2015 06:56|16.7|||368.03|368.03|957.7|957.7|60|60|0.0|0.0|0.0|0.0|7|7|0.0||090,,,,,,,,,,,,,
204|3|1|9|29/10/2015 19:52|2104.94|2104.94|11/11/2015 05:55|12.4|||1528.99|1528.99|515.95|515.95|60|60|0.0|0.0|0.0|0.0|12|12|0.0||063,90,,,,,,,,,,,,
205|3|2|67|02/06/2015 07:52|60.0|60.0|03/07/2015 07:20|31.0|1.0|1.0|0.0|0.0|0.0|0.0|60|60|0.0|0.0|0.0|0.0|1|1|0.0||090,,,,,,,,,,,,,
206|7|1|12|05/06/2015 12:36|2417.73|2417.73|09/06/2015 07:15|3.8|1.0|1.0|753.26|753.26|1604.47|1604.47|60|60|0.0|0.0|0.0|0.0|16|16|0.0||001,23,,,,,,,,,,,,
207|3|1|9|08/06/2015 16:43|642.28|642.28|17/06/2015 08:04|8.6|||0.0|0.0|582.28|582.28|60|60|0.0|0.0|0.0|0.0|1|1|0.0||041,90,,,,,,,,,,,,
208|3|2|46|09/06/2015 16:20|3382.32|3382.32|03/07/2015 07:20|23.6|||3382.32|3382.32|0.0|0.0|0|0|0.0|0.0|0.0|0.0|19|19|0.0||040,,,,,,,,,,,,,
209|7|1|38|09/06/2015 14:31|1395.72|1286.47|25/06/2015 08:07|15.7|3.0|3.0|505.39|396.14|830.33|830.33|60|60|0.0|0.0|0.0|0.0|8|6|0.0|27.0|027,44,,,,,,,,,,,,
210|3|1|17|16/06/2015 15:55|1322.64|1322.64|23/06/2015 06:48|6.6|1.0|1.0|556.58|556.58|706.06|706.06|60|60|0.0|0.0|0.0|0.0|9|9|0.0||040,41,90,,,,,,,,,,,
211|3|1|12|22/06/2015 15:50|277.75|277.75|25/06/2015 08:15|2.7|||277.75|277.75|0.0|0.0|0|0|0.0|0.0|0.0|0.0|5|5|0.0||040,76,,,,,,,,,,,,
212|7|2|3|23/09/2015 11:47|2190.98|2190.98|16/10/2015 06:40|22.8|1.0|1.0|2145.38|2145.38|0.0|0.0|0|0|0.0|0.0|45.6|45.6|46|46|0.0||001,3,7,44,70,31,,,,,,,,
213|3|1|64|23/07/2015 16:26|1542.54|1371.32|11/09/2015 06:57|49.6|2.0|2.0|1542.54|1371.32|0.0|0.0|0|0|0.0|0.0|0.0|0.0|35|31|0.0|3.0|006,40,1,3,7,21,999,,,,,,,
214|7|1|17|30/06/2015 12:13|1578.97|1578.97|03/07/2015 07:23|2.8|||637.98|637.98|880.99|880.99|60|60|0.0|0.0|0.0|0.0|11|11|0.0||031,,,,,,,,,,,,,
215|5|1|10|23/09/2015 16:29|2354.95|1993.08|30/09/2015 07:29|6.6|1.0|1.0|1334.95|973.08|960.0|960.0|60|60|0.0|0.0|0.0|0.0|21|15|0.0|56.0|020,22,87,56,,,,,,,,,,
216|5|1|64|27/10/2015 16:46|1534.17|1406.96|11/11/2015 06:02|14.6|1.0|1.0|377.86|401.17|976.99|945.79|60|60|0.0|0.0|0.0|0.0|4|4|0.0|12.0|055,44,12,,,,,,,,,,,
217|3|2|22|15/06/2015 16:20|850.26|850.26|19/06/2015 06:35|3.6|||850.26|850.26|0.0|0.0|0|0|0.0|0.0|0.0|0.0|14|14|0.0||040,56,,,,,,,,,,,,
218|3|2|69|28/05/2015 15:16|1733.52|1950.21|03/07/2015 07:23|35.7|||1733.52|1733.52|0.0|0.0|0|0|0.0|0.0|0.0|0.0|9|9|216.69||040,,,,,,,,,,,,,
219|3|1|12|16/06/2015 13:39|1327.44|1287.78|25/06/2015 08:10|8.8|1.0|1.0|1327.44|1287.78|0.0|0.0|0|0|0.0|0.0|0.0|0.0|24|23|0.0|6.0|003,6,40,21,,,,,,,,,,
220|7|1|64|05/06/2015 12:36|1032.6|1032.6|09/06/2015 07:18|3.8|||1032.6|1032.6|0.0|0.0|0|0|0.0|0.0|0.0|0.0|9|9|0.0||085,,,,,,,,,,,,,
221|7|1|65|16/10/2015 10:38|2612.36|1927.09|23/10/2015 08:03|6.9|1.0|1.0|2149.16|1463.89|0.0|0.0|60|60|0.0|0.0|403.2|403.2|43|29|0.0|7.0|003,7,21,64,65,,,,,,,,,
222|3|2|69|17/06/2015 16:36|60.0|60.0|19/06/2015 06:37|1.6|||0.0|0.0|0.0|0.0|60|60|0.0|0.0|0.0|0.0|1|1|0.0||090,,,,,,,,,,,,,
223|3|2|16|09/06/2015 16:18|386.83|386.83|18/06/2015 07:01|8.6|||386.83|386.83|0.0|0.0|0|0|0.0|0.0|0.0|0.0|8|8|0.0||040,,,,,,,,,,,,,
224|3|2|59|12/06/2015 11:36|1275.48|1275.48|18/06/2015 07:02|5.8|||1275.48|1275.48|0.0|0.0|0|0|0.0|0.0|0.0|0.0|10|10|0.0||040,,,,,,,,,,,,,
225|3|1|17|16/06/2015 15:55|2056.24|2056.24|18/06/2015 07:07|1.6|||843.17|843.17|1153.07|1153.07|60|60|0.0|0.0|0.0|0.0|16|16|0.0||040,41,90,,,,,,,,,,,
226|3|1|70|16/06/2015 15:54|10102.61|10102.61|03/07/2015 07:25|16.6|1.0|1.0|5074.86|5074.86|4967.75|4967.75|60|60|0.0|0.0|0.0|0.0|19|19|0.0||023,40,41,56,90,,,,,,,,,
227|3|1|64|08/06/2015 10:30|448.86|448.86|09/06/2015 07:23|0.9|||448.86|448.86|0.0|0.0|0|0|0.0|0.0|0.0|0.0|7|7|0.0||040,,,,,,,,,,,,,
228|3|2|71|30/06/2015 16:44|1387.22|1387.22|03/07/2015 07:25|2.6|||678.91|678.91|648.31|648.31|60|60|0.0|0.0|0.0|0.0|8|8|0.0||040,41,90,,,,,,,,,,,
229|3|1|9|29/10/2015 19:28|2255.45|2212.64|11/11/2015 06:06|12.4|1.0|1.0|796.07|753.26|1399.38|1399.38|60|60|0.0|0.0|0.0|0.0|17|16|0.0|23.0|023,90,,,,,,,,,,,,
230|7|1|70|28/05/2015 11:07|4534.36|3660.12|18/06/2015 07:08|20.8|3.0|3.0|4150.2|3275.96|0.0|0.0|60|60|0.0|0.0|324.16|324.16|50|39|0.0|7.0|031,65,3,7,44,,,,,,,,,
231|7|1|17|02/07/2015 11:35|3804.85|3804.85|03/07/2015 07:26|0.8|||44.4|44.4|3700.45|3700.45|60|60|0.0|0.0|0.0|0.0|1|1|0.0||023,56,,,,,,,,,,,,
232|3|1|17|12/06/2015 12:00|1761.54|1761.54|18/06/2015 07:10|5.8|||0.0|0.0|1701.54|1701.54|60|60|0.0|0.0|0.0|0.0|1|1|0.0||023,41,90,,,,,,,,,,,
233|3|1|64|09/06/2015 16:35|602.2|602.2|03/07/2015 07:29|23.6|1.0|1.0|0.0|0.0|542.2|542.2|60|60|0.0|0.0|0.0|0.0|1|1|0.0||041,90,,,,,,,,,,,,
234|5|2|39|28/09/2015 16:35|3199.6|3199.6|16/10/2015 06:43|17.6|1.0|1.0|2623.6|2623.6|0.0|0.0|60|60|0.0|0.0|516.0|516.0|37|37|0.0||003,7,22,,,,,,,,,,,
235|4|1|9|18/06/2015 12:41|5948.16|5948.16|03/07/2015 07:36|14.8|||2000.88|2000.88|3887.28|3887.28|60|60|0.0|0.0|0.0|0.0|11|11|0.0||023,12,50,,,,,,,,,,,
236|5|1|37|19/08/2015 16:21|4985.22|4357.8|11/09/2015 07:01|22.6|1.0|1.0|2703.56|2076.14|2221.66|2221.66|60|60|0.0|0.0|0.0|0.0|21|16|0.0|56.0|003,20,22,23,56,,,,,,,,,
237|3|2|25|08/06/2015 11:47|3083.48|3083.48|19/06/2015 06:41|10.8|||3083.48|3083.48|0.0|0.0|0|0|0.0|0.0|0.0|0.0|71|71|0.0||001,3,6,40,21,999,,,,,,,,
238|3|1|17|15/09/2015 13:09|1046.85|1046.85|30/09/2015 07:32|14.8|1.0|1.0|1046.85|1046.85|0.0|0.0|0|0|0.0|0.0|0.0|0.0|19|19|0.0||056,,,,,,,,,,,,,
239|7|2|46|26/06/2015 11:28|1727.02|1727.02|14/07/2015 07:14|17.8|||539.24|539.24|1127.78|1127.78|60|60|0.0|0.0|0.0|0.0|11|11|0.0||001,23,,,,,,,,,,,,
240|3|1|9|08/06/2015 16:43|887.69|887.69|02/07/2015 07:27|23.6|||0.0|0.0|827.69|827.69|60|60|0.0|0.0|0.0|0.0|1|1|0.0||041,90,,,,,,,,,,,,
241|3|1|6|09/07/2015 09:18|382.32|382.32|24/07/2015 07:53|14.9|||382.32|382.32|0.0|0.0|0|0|0.0|0.0|0.0|0.0|4|4|0.0||027,40,,,,,,,,,,,,
242|7|1|6|23/09/2015 11:47|1696.48|1696.48|13/10/2015 06:35|19.8|||583.44|583.44|1053.04|1053.04|60|60|0.0|0.0|0.0|0.0|8|8|0.0||044,31,,,,,,,,,,,,
243|3|1|64|08/06/2015 10:30|790.9|790.9|09/06/2015 07:46|0.9|||790.9|790.9|0.0|0.0|0|0|0.0|0.0|0.0|0.0|15|15|0.0||040,,,,,,,,,,,,,
